seed	modeltype	epochs	datasetindex	nsites	true_pos	true_neg	false_pos	false_neg	distance
13	gan	950	5	20	0	500	0	500	10
9	gan	50	6	20	0	500	0	500	0
9	gan	50	6	20	0	500	0	500	2
9	gan	50	6	20	0	500	0	500	3
9	gan	50	6	20	0	500	0	500	5
9	gan	50	6	20	0	500	0	500	6
9	gan	50	6	20	0	500	0	500	8
9	gan	50	6	20	0	500	0	500	10
15	gan	230	7	20	0	500	0	500	0
15	gan	230	7	20	0	500	0	500	2
15	gan	230	7	20	0	500	0	500	3
15	gan	230	7	20	0	500	0	500	5
15	gan	230	7	20	0	500	0	500	6
15	gan	230	7	20	0	500	0	500	8
15	gan	230	7	20	0	500	0	500	10
10	gan	390	8	20	0	500	0	500	0
10	gan	390	8	20	0	500	0	500	2
10	gan	390	8	20	0	500	0	500	3
10	gan	390	8	20	0	500	0	500	5
10	gan	390	8	20	0	500	0	500	6
10	gan	390	8	20	0	500	0	500	8
10	gan	390	8	20	0	500	0	500	10
10	gan	90	9	20	0	500	0	500	0
10	gan	90	9	20	0	500	0	500	2
10	gan	90	9	20	0	500	0	500	3
10	gan	90	9	20	0	500	0	500	5
10	gan	90	9	20	0	500	0	500	6
10	gan	90	9	20	0	500	0	500	8
10	gan	90	9	20	0	500	0	500	10
11	gan	490	10	20	0	500	0	500	0
11	gan	490	10	20	0	500	0	500	2
11	gan	490	10	20	0	500	0	500	3
11	gan	490	10	20	0	500	0	500	5
11	gan	490	10	20	0	500	0	500	6
11	gan	490	10	20	0	500	0	500	8
11	gan	490	10	20	0	500	0	500	10
12	gan	710	11	20	0	500	0	500	0
12	gan	710	11	20	0	500	0	500	2
12	gan	710	11	20	0	500	0	500	3
12	gan	710	11	20	0	500	0	500	5
12	gan	710	11	20	0	500	0	500	6
12	gan	710	11	20	0	500	0	500	8
12	gan	710	11	20	2	496	4	498	10
13	gan	1070	12	20	0	500	0	500	0
13	gan	1070	12	20	0	500	0	500	2
13	gan	1070	12	20	0	500	0	500	3
13	gan	1070	12	20	0	500	0	500	5
13	gan	1070	12	20	0	500	0	500	6
13	gan	1070	12	20	0	500	0	500	8
13	gan	1070	12	20	24	477	23	476	10
1	gan	670	13	20	0	500	0	500	0
1	gan	670	13	20	0	500	0	500	2
1	gan	670	13	20	0	500	0	500	3
1	gan	670	13	20	0	500	0	500	5
1	gan	670	13	20	0	500	0	500	6
1	gan	670	13	20	0	500	0	500	8
1	gan	670	13	20	0	500	0	500	10
9	gan	530	14	20	0	500	0	500	0
9	gan	530	14	20	0	500	0	500	2
9	gan	530	14	20	0	500	0	500	3
9	gan	530	14	20	0	500	0	500	5
9	gan	530	14	20	0	500	0	500	6
9	gan	530	14	20	0	500	0	500	8
9	gan	530	14	20	7	494	6	493	10
10	gan	250	15	20	0	500	0	500	0
10	gan	250	15	20	0	500	0	500	2
10	gan	250	15	20	0	500	0	500	3
10	gan	250	15	20	0	500	0	500	5
10	gan	250	15	20	0	500	0	500	6
10	gan	250	15	20	0	500	0	500	8
10	gan	250	15	20	0	500	0	500	10
9	gan	310	16	20	0	500	0	500	0
9	gan	310	16	20	0	500	0	500	2
9	gan	310	16	20	0	500	0	500	3
9	gan	310	16	20	0	500	0	500	5
9	gan	310	16	20	0	500	0	500	6
9	gan	310	16	20	0	500	0	500	8
9	gan	310	16	20	0	499	1	500	10
15	gan	150	17	20	0	500	0	500	0
15	gan	150	17	20	0	500	0	500	2
15	gan	150	17	20	0	500	0	500	3
15	gan	150	17	20	0	500	0	500	5
15	gan	150	17	20	0	500	0	500	6
15	gan	150	17	20	0	500	0	500	8
15	gan	150	17	20	0	500	0	500	10
9	gan	1170	18	20	0	500	0	500	0
9	gan	1170	18	20	0	500	0	500	2
9	gan	1170	18	20	0	500	0	500	3
9	gan	1170	18	20	0	500	0	500	5
9	gan	1170	18	20	12	483	17	488	6
9	gan	1170	18	20	175	332	168	325	8
9	gan	1170	18	20	231	273	227	269	10
9	gan	1170	19	20	0	500	0	500	0
9	gan	1170	19	20	0	500	0	500	2
9	gan	1170	19	20	0	500	0	500	3
9	gan	1170	19	20	0	500	0	500	5
9	gan	1170	19	20	0	500	0	500	6
9	gan	1170	19	20	232	265	235	268	8
9	gan	1170	19	20	236	264	236	264	10
13	gan	570	20	20	0	500	0	500	0
13	gan	570	20	20	0	500	0	500	2
13	gan	570	20	20	0	500	0	500	3
13	gan	570	20	20	0	500	0	500	5
13	gan	570	20	20	0	500	0	500	6
13	gan	570	20	20	0	500	0	500	8
13	gan	570	20	20	0	500	0	500	10
9	gan	530	21	20	0	500	0	500	0
9	gan	530	21	20	0	500	0	500	2
9	gan	530	21	20	0	500	0	500	3
9	gan	530	21	20	0	500	0	500	5
9	gan	530	21	20	0	500	0	500	6
9	gan	530	21	20	0	500	0	500	8
9	gan	530	21	20	23	482	18	477	10
9	gan	470	22	20	0	500	0	500	0
9	gan	470	22	20	0	500	0	500	2
9	gan	470	22	20	0	500	0	500	3
9	gan	470	22	20	0	500	0	500	5
9	gan	470	22	20	0	500	0	500	6
9	gan	470	22	20	0	500	0	500	8
9	gan	470	22	20	0	500	0	500	10
4	gan	150	23	20	0	500	0	500	0
4	gan	150	23	20	0	500	0	500	2
4	gan	150	23	20	0	500	0	500	3
4	gan	150	23	20	0	500	0	500	5
4	gan	150	23	20	0	500	0	500	6
4	gan	150	23	20	0	500	0	500	8
4	gan	150	23	20	0	500	0	500	10
10	gan	470	24	20	0	500	0	500	0
10	gan	470	24	20	0	500	0	500	2
10	gan	470	24	20	0	500	0	500	3
10	gan	470	24	20	0	500	0	500	5
10	gan	470	24	20	0	500	0	500	6
10	gan	470	24	20	0	500	0	500	8
10	gan	470	24	20	0	500	0	500	10
9	gan	650	25	20	0	500	0	500	0
9	gan	650	25	20	0	500	0	500	2
9	gan	650	25	20	0	500	0	500	3
9	gan	650	25	20	0	500	0	500	5
9	gan	650	25	20	0	500	0	500	6
9	gan	650	25	20	0	500	0	500	8
9	gan	650	25	20	7	494	6	493	10
13	gan	950	26	20	0	500	0	500	0
13	gan	950	26	20	0	500	0	500	2
13	gan	950	26	20	0	500	0	500	3
13	gan	950	26	20	0	500	0	500	5
13	gan	950	26	20	0	500	0	500	6
13	gan	950	26	20	0	500	0	500	8
13	gan	950	26	20	0	500	0	500	10
13	gan	1030	27	20	0	500	0	500	0
13	gan	1030	27	20	0	500	0	500	2
13	gan	1030	27	20	0	500	0	500	3
13	gan	1030	27	20	0	500	0	500	5
13	gan	1030	27	20	0	500	0	500	6
13	gan	1030	27	20	0	500	0	500	8
13	gan	1030	27	20	8	495	5	492	10
1	gan	670	28	20	0	500	0	500	0
1	gan	670	28	20	0	500	0	500	2
1	gan	670	28	20	0	500	0	500	3
1	gan	670	28	20	0	500	0	500	5
1	gan	670	28	20	0	500	0	500	6
1	gan	670	28	20	0	500	0	500	8
1	gan	670	28	20	0	500	0	500	10
11	gan	570	29	20	0	500	0	500	0
11	gan	570	29	20	0	500	0	500	2
11	gan	570	29	20	0	500	0	500	3
11	gan	570	29	20	0	500	0	500	5
11	gan	570	29	20	0	500	0	500	6
11	gan	570	29	20	0	500	0	500	8
11	gan	570	29	20	0	500	0	500	10
9	gan	470	30	20	0	500	0	500	0
9	gan	470	30	20	0	500	0	500	2
9	gan	470	30	20	0	500	0	500	3
9	gan	470	30	20	0	500	0	500	5
9	gan	470	30	20	0	500	0	500	6
9	gan	470	30	20	0	500	0	500	8
9	gan	470	30	20	1	499	1	499	10
10	im	0	1	1	0	500	0	500	0
10	im	0	1	1	0	500	0	500	2
10	im	0	1	1	0	500	0	500	3
10	im	0	1	1	25	487	13	475	5
10	im	0	1	1	197	302	198	303	6
10	im	0	1	1	339	167	333	161	8
10	im	0	1	1	378	132	368	122	10
2	im	0	2	1	0	500	0	500	0
2	im	0	2	1	0	500	0	500	2
2	im	0	2	1	0	500	0	500	3
2	im	0	2	1	0	500	0	500	5
2	im	0	2	1	0	500	0	500	6
2	im	0	2	1	2	497	3	498	8
2	im	0	2	1	163	328	172	337	10
3	im	0	3	1	0	500	0	500	0
3	im	0	3	1	0	500	0	500	2
3	im	0	3	1	0	500	0	500	3
3	im	0	3	1	1	499	1	499	5
3	im	0	3	1	6	491	9	494	6
3	im	0	3	1	104	386	114	396	8
3	im	0	3	1	240	241	259	260	10
9	im	0	4	1	0	500	0	500	0
9	im	0	4	1	0	500	0	500	2
9	im	0	4	1	0	500	0	500	3
9	im	0	4	1	133	372	128	367	5
9	im	0	4	1	326	176	324	174	6
9	im	0	4	1	380	123	377	120	8
9	im	0	4	1	380	123	377	120	10
12	im	0	5	1	0	500	0	500	0
12	im	0	5	1	0	500	0	500	2
12	im	0	5	1	0	500	0	500	3
12	im	0	5	1	0	500	0	500	5
12	im	0	5	1	0	500	0	500	6
12	im	0	5	1	14	490	10	486	8
12	im	0	5	1	178	333	167	322	10
15	im	0	6	1	0	500	0	500	0
15	im	0	6	1	0	500	0	500	2
15	im	0	6	1	0	500	0	500	3
15	im	0	6	1	0	500	0	500	5
15	im	0	6	1	4	498	2	496	6
15	im	0	6	1	46	452	48	454	8
15	im	0	6	1	202	314	186	298	10
15	im	0	7	1	0	500	0	500	0
15	im	0	7	1	0	500	0	500	2
15	im	0	7	1	0	500	0	500	3
15	im	0	7	1	0	500	0	500	5
15	im	0	7	1	2	499	1	498	6
15	im	0	7	1	31	471	29	469	8
15	im	0	7	1	170	342	158	330	10
8	im	0	8	1	0	500	0	500	0
8	im	0	8	1	0	500	0	500	2
8	im	0	8	1	0	500	0	500	3
8	im	0	8	1	19	483	17	481	5
8	im	0	8	1	136	374	126	364	6
8	im	0	8	1	276	252	248	224	8
8	im	0	8	1	283	246	254	217	10
5	im	0	9	1	0	500	0	500	0
5	im	0	9	1	0	500	0	500	2
5	im	0	9	1	0	500	0	500	3
5	im	0	9	1	32	479	21	468	5
5	im	0	9	1	136	369	131	364	6
5	im	0	9	1	388	113	387	112	8
5	im	0	9	1	388	113	387	112	10
8	im	0	10	1	0	500	0	500	0
8	im	0	10	1	0	500	0	500	2
8	im	0	10	1	0	500	0	500	3
8	im	0	10	1	5	494	6	495	5
8	im	0	10	1	113	410	90	387	6
8	im	0	10	1	271	248	252	229	8
8	im	0	10	1	296	226	274	204	10
7	im	0	11	1	0	500	0	500	0
7	im	0	11	1	0	500	0	500	2
7	im	0	11	1	0	500	0	500	3
7	im	0	11	1	0	500	0	500	5
7	im	0	11	1	0	499	1	500	6
7	im	0	11	1	34	470	30	466	8
7	im	0	11	1	219	311	189	281	10
10	im	0	12	1	0	500	0	500	0
10	im	0	12	1	0	500	0	500	2
10	im	0	12	1	0	500	0	500	3
10	im	0	12	1	0	500	0	500	5
10	im	0	12	1	4	499	1	496	6
10	im	0	12	1	103	405	95	397	8
10	im	0	12	1	369	149	351	131	10
3	im	0	13	1	0	500	0	500	0
3	im	0	13	1	0	500	0	500	2
3	im	0	13	1	0	500	0	500	3
3	im	0	13	1	0	500	0	500	5
3	im	0	13	1	11	490	10	489	6
3	im	0	13	1	47	450	50	453	8
3	im	0	13	1	138	346	154	362	10
1	im	0	14	1	0	500	0	500	0
1	im	0	14	1	0	500	0	500	2
1	im	0	14	1	0	500	0	500	3
1	im	0	14	1	3	497	3	497	5
1	im	0	14	1	4	492	8	496	6
1	im	0	14	1	147	366	134	353	8
1	im	0	14	1	305	218	282	195	10
14	im	0	15	1	0	500	0	500	0
14	im	0	15	1	0	500	0	500	2
14	im	0	15	1	0	500	0	500	3
14	im	0	15	1	0	500	0	500	5
14	im	0	15	1	0	500	0	500	6
14	im	0	15	1	16	486	14	484	8
14	im	0	15	1	114	401	99	386	10
1	im	0	16	1	0	500	0	500	0
1	im	0	16	1	0	500	0	500	2
1	im	0	16	1	0	500	0	500	3
1	im	0	16	1	0	500	0	500	5
1	im	0	16	1	0	500	0	500	6
1	im	0	16	1	12	490	10	488	8
1	im	0	16	1	102	401	99	398	10
4	im	0	17	1	0	500	0	500	0
4	im	0	17	1	0	500	0	500	2
4	im	0	17	1	0	500	0	500	3
4	im	0	17	1	0	500	0	500	5
4	im	0	17	1	4	497	3	496	6
4	im	0	17	1	23	489	11	477	8
4	im	0	17	1	350	162	338	150	10
11	im	0	18	1	0	500	0	500	0
11	im	0	18	1	0	500	0	500	2
11	im	0	18	1	0	500	0	500	3
11	im	0	18	1	1	498	2	499	5
11	im	0	18	1	21	469	31	479	6
11	im	0	18	1	241	262	238	259	8
11	im	0	18	1	250	256	244	250	10
9	im	0	19	1	0	500	0	500	0
9	im	0	19	1	0	500	0	500	2
9	im	0	19	1	0	500	0	500	3
9	im	0	19	1	355	120	380	145	5
9	im	0	19	1	373	106	394	127	6
9	im	0	19	1	374	106	394	126	8
9	im	0	19	1	375	106	394	125	10
9	im	0	20	1	0	500	0	500	0
9	im	0	20	1	0	500	0	500	2
9	im	0	20	1	10	490	10	490	3
9	im	0	20	1	257	242	258	243	5
9	im	0	20	1	348	153	347	152	6
9	im	0	20	1	391	113	387	109	8
9	im	0	20	1	392	113	387	108	10
10	im	0	21	1	0	500	0	500	0
10	im	0	21	1	0	500	0	500	2
10	im	0	21	1	0	500	0	500	3
10	im	0	21	1	61	442	58	439	5
10	im	0	21	1	79	427	73	421	6
10	im	0	21	1	91	414	86	409	8
10	im	0	21	1	233	279	221	267	10
9	im	0	22	1	0	500	0	500	0
9	im	0	22	1	0	500	0	500	2
9	im	0	22	1	0	500	0	500	3
9	im	0	22	1	111	369	131	389	5
9	im	0	22	1	279	219	281	221	6
9	im	0	22	1	389	113	387	111	8
9	im	0	22	1	389	113	387	111	10
6	im	0	23	1	0	500	0	500	0
6	im	0	23	1	0	500	0	500	2
6	im	0	23	1	0	500	0	500	3
6	im	0	23	1	0	500	0	500	5
6	im	0	23	1	0	500	0	500	6
6	im	0	23	1	2	490	10	498	8
6	im	0	23	1	38	455	45	462	10
13	im	0	24	1	0	500	0	500	0
13	im	0	24	1	0	500	0	500	2
13	im	0	24	1	0	500	0	500	3
13	im	0	24	1	0	500	0	500	5
13	im	0	24	1	0	500	0	500	6
13	im	0	24	1	89	414	86	411	8
13	im	0	24	1	330	197	303	170	10
13	im	0	25	1	0	500	0	500	0
13	im	0	25	1	0	500	0	500	2
13	im	0	25	1	0	500	0	500	3
13	im	0	25	1	0	500	0	500	5
13	im	0	25	1	0	500	0	500	6
13	im	0	25	1	7	496	4	493	8
13	im	0	25	1	101	424	76	399	10
15	im	0	26	1	0	500	0	500	0
15	im	0	26	1	0	500	0	500	2
15	im	0	26	1	0	500	0	500	3
15	im	0	26	1	0	500	0	500	5
15	im	0	26	1	5	500	0	495	6
15	im	0	26	1	68	437	63	432	8
15	im	0	26	1	238	269	231	262	10
14	im	0	27	1	0	500	0	500	0
14	im	0	27	1	0	500	0	500	2
14	im	0	27	1	0	500	0	500	3
14	im	0	27	1	3	496	4	497	5
14	im	0	27	1	14	477	23	486	6
14	im	0	27	1	102	386	114	398	8
14	im	0	27	1	261	235	265	239	10
1	im	0	28	1	0	500	0	500	0
1	im	0	28	1	0	500	0	500	2
1	im	0	28	1	0	500	0	500	3
1	im	0	28	1	0	500	0	500	5
1	im	0	28	1	0	500	0	500	6
1	im	0	28	1	22	475	25	478	8
1	im	0	28	1	288	219	281	212	10
1	im	0	29	1	0	500	0	500	0
1	im	0	29	1	0	500	0	500	2
1	im	0	29	1	0	500	0	500	3
1	im	0	29	1	0	500	0	500	5
1	im	0	29	1	0	500	0	500	6
1	im	0	29	1	13	493	7	487	8
1	im	0	29	1	162	346	154	338	10
1	im	0	30	1	0	500	0	500	0
1	im	0	30	1	0	500	0	500	2
1	im	0	30	1	0	500	0	500	3
1	im	0	30	1	0	500	0	500	5
1	im	0	30	1	0	500	0	500	6
1	im	0	30	1	1	497	3	499	8
1	im	0	30	1	136	358	142	364	10
3	im	0	1	2	0	500	0	500	0
3	im	0	1	2	0	499	1	500	2
3	im	0	1	2	16	482	18	484	3
3	im	0	1	2	100	401	99	400	5
3	im	0	1	2	148	356	144	352	6
3	im	0	1	2	377	134	366	123	8
3	im	0	1	2	383	130	370	117	10
4	im	0	2	2	0	500	0	500	0
4	im	0	2	2	0	500	0	500	2
4	im	0	2	2	0	500	0	500	3
4	im	0	2	2	0	500	0	500	5
4	im	0	2	2	0	500	0	500	6
4	im	0	2	2	39	469	31	461	8
4	im	0	2	2	212	282	218	288	10
1	im	0	3	2	0	500	0	500	0
1	im	0	3	2	0	500	0	500	2
1	im	0	3	2	0	500	0	500	3
1	im	0	3	2	0	500	0	500	5
1	im	0	3	2	0	500	0	500	6
1	im	0	3	2	51	440	60	449	8
1	im	0	3	2	278	215	285	222	10
1	im	0	4	2	0	500	0	500	0
1	im	0	4	2	0	500	0	500	2
1	im	0	4	2	0	500	0	500	3
1	im	0	4	2	222	296	204	278	5
1	im	0	4	2	262	250	250	238	6
1	im	0	4	2	347	158	342	153	8
1	im	0	4	2	380	123	377	120	10
14	im	0	5	2	0	500	0	500	0
14	im	0	5	2	0	500	0	500	2
14	im	0	5	2	0	500	0	500	3
14	im	0	5	2	0	500	0	500	5
14	im	0	5	2	0	500	0	500	6
14	im	0	5	2	30	472	28	470	8
14	im	0	5	2	139	362	138	361	10
1	im	0	6	2	0	500	0	500	0
1	im	0	6	2	0	500	0	500	2
1	im	0	6	2	0	500	0	500	3
1	im	0	6	2	2	499	1	498	5
1	im	0	6	2	10	496	4	490	6
1	im	0	6	2	57	442	58	443	8
1	im	0	6	2	204	317	183	296	10
8	im	0	7	2	0	500	0	500	0
8	im	0	7	2	0	500	0	500	2
8	im	0	7	2	0	500	0	500	3
8	im	0	7	2	1	500	0	499	5
8	im	0	7	2	1	498	2	499	6
8	im	0	7	2	23	468	32	477	8
8	im	0	7	2	243	280	220	257	10
12	im	0	8	2	0	500	0	500	0
12	im	0	8	2	0	500	0	500	2
12	im	0	8	2	3	500	0	497	3
12	im	0	8	2	103	411	89	397	5
12	im	0	8	2	212	309	191	288	6
12	im	0	8	2	275	254	246	225	8
12	im	0	8	2	282	251	249	218	10
9	im	0	9	2	0	500	0	500	0
9	im	0	9	2	0	500	0	500	2
9	im	0	9	2	9	492	8	491	3
9	im	0	9	2	133	377	123	367	5
9	im	0	9	2	244	279	221	256	6
9	im	0	9	2	388	113	387	112	8
9	im	0	9	2	388	113	387	112	10
8	im	0	10	2	0	500	0	500	0
8	im	0	10	2	0	500	0	500	2
8	im	0	10	2	0	500	0	500	3
8	im	0	10	2	124	389	111	376	5
8	im	0	10	2	236	280	220	264	6
8	im	0	10	2	266	256	244	234	8
8	im	0	10	2	300	229	271	200	10
7	im	0	11	2	0	500	0	500	0
7	im	0	11	2	0	500	0	500	2
7	im	0	11	2	0	500	0	500	3
7	im	0	11	2	0	500	0	500	5
7	im	0	11	2	2	499	1	498	6
7	im	0	11	2	20	485	15	480	8
7	im	0	11	2	146	360	140	354	10
7	im	0	12	2	0	500	0	500	0
7	im	0	12	2	0	500	0	500	2
7	im	0	12	2	0	500	0	500	3
7	im	0	12	2	4	498	2	496	5
7	im	0	12	2	35	464	36	465	6
7	im	0	12	2	245	252	248	255	8
7	im	0	12	2	308	188	312	192	10
9	im	0	13	2	0	500	0	500	0
9	im	0	13	2	0	500	0	500	2
9	im	0	13	2	0	500	0	500	3
9	im	0	13	2	0	500	0	500	5
9	im	0	13	2	2	499	1	498	6
9	im	0	13	2	12	491	9	488	8
9	im	0	13	2	122	358	142	378	10
1	im	0	14	2	0	500	0	500	0
1	im	0	14	2	0	500	0	500	2
1	im	0	14	2	0	500	0	500	3
1	im	0	14	2	0	500	0	500	5
1	im	0	14	2	0	500	0	500	6
1	im	0	14	2	79	420	80	421	8
1	im	0	14	2	302	223	277	198	10
12	im	0	15	2	0	500	0	500	0
12	im	0	15	2	0	500	0	500	2
12	im	0	15	2	0	500	0	500	3
12	im	0	15	2	9	491	9	491	5
12	im	0	15	2	9	490	10	491	6
12	im	0	15	2	75	413	87	425	8
12	im	0	15	2	113	380	120	387	10
2	im	0	16	2	0	500	0	500	0
2	im	0	16	2	0	500	0	500	2
2	im	0	16	2	0	500	0	500	3
2	im	0	16	2	1	500	0	499	5
2	im	0	16	2	2	498	2	498	6
2	im	0	16	2	17	478	22	483	8
2	im	0	16	2	129	375	125	371	10
11	im	0	17	2	0	500	0	500	0
11	im	0	17	2	0	500	0	500	2
11	im	0	17	2	0	500	0	500	3
11	im	0	17	2	11	489	11	489	5
11	im	0	17	2	51	444	56	449	6
11	im	0	17	2	258	238	262	242	8
11	im	0	17	2	384	110	390	116	10
15	im	0	18	2	0	500	0	500	0
15	im	0	18	2	0	500	0	500	2
15	im	0	18	2	0	500	0	500	3
15	im	0	18	2	6	487	13	494	5
15	im	0	18	2	61	423	77	439	6
15	im	0	18	2	246	260	240	254	8
15	im	0	18	2	249	256	244	251	10
14	im	0	19	2	0	500	0	500	0
14	im	0	19	2	0	500	0	500	2
14	im	0	19	2	0	500	0	500	3
14	im	0	19	2	15	484	16	485	5
14	im	0	19	2	363	118	382	137	6
14	im	0	19	2	374	106	394	126	8
14	im	0	19	2	375	106	394	125	10
1	im	0	20	2	0	500	0	500	0
1	im	0	20	2	0	500	0	500	2
1	im	0	20	2	1	493	7	499	3
1	im	0	20	2	255	255	245	245	5
1	im	0	20	2	321	188	312	179	6
1	im	0	20	2	391	113	387	109	8
1	im	0	20	2	391	113	387	109	10
1	im	0	21	2	0	500	0	500	0
1	im	0	21	2	0	500	0	500	2
1	im	0	21	2	0	500	0	500	3
1	im	0	21	2	3	499	1	497	5
1	im	0	21	2	35	456	44	465	6
1	im	0	21	2	89	413	87	411	8
1	im	0	21	2	225	282	218	275	10
7	im	0	22	2	0	500	0	500	0
7	im	0	22	2	0	500	0	500	2
7	im	0	22	2	0	500	0	500	3
7	im	0	22	2	2	494	6	498	5
7	im	0	22	2	20	476	24	480	6
7	im	0	22	2	383	114	386	117	8
7	im	0	22	2	389	113	387	111	10
10	im	0	23	2	0	500	0	500	0
10	im	0	23	2	0	500	0	500	2
10	im	0	23	2	0	500	0	500	3
10	im	0	23	2	0	500	0	500	5
10	im	0	23	2	0	500	0	500	6
10	im	0	23	2	0	500	0	500	8
10	im	0	23	2	57	438	62	443	10
15	im	0	24	2	0	500	0	500	0
15	im	0	24	2	0	500	0	500	2
15	im	0	24	2	0	500	0	500	3
15	im	0	24	2	1	500	0	499	5
15	im	0	24	2	16	496	4	484	6
15	im	0	24	2	73	444	56	427	8
15	im	0	24	2	351	165	335	149	10
8	im	0	25	2	0	500	0	500	0
8	im	0	25	2	0	500	0	500	2
8	im	0	25	2	0	500	0	500	3
8	im	0	25	2	0	500	0	500	5
8	im	0	25	2	0	500	0	500	6
8	im	0	25	2	2	498	2	498	8
8	im	0	25	2	41	459	41	459	10
14	im	0	26	2	0	500	0	500	0
14	im	0	26	2	0	500	0	500	2
14	im	0	26	2	0	500	0	500	3
14	im	0	26	2	0	500	0	500	5
14	im	0	26	2	0	500	0	500	6
14	im	0	26	2	13	489	11	487	8
14	im	0	26	2	162	332	168	338	10
1	im	0	27	2	0	500	0	500	0
1	im	0	27	2	0	500	0	500	2
1	im	0	27	2	0	500	0	500	3
1	im	0	27	2	10	488	12	490	5
1	im	0	27	2	34	460	40	466	6
1	im	0	27	2	102	389	111	398	8
1	im	0	27	2	303	196	304	197	10
1	im	0	28	2	0	500	0	500	0
1	im	0	28	2	0	500	0	500	2
1	im	0	28	2	0	500	0	500	3
1	im	0	28	2	0	500	0	500	5
1	im	0	28	2	235	278	222	265	6
1	im	0	28	2	270	238	262	230	8
1	im	0	28	2	283	219	281	217	10
11	im	0	29	2	0	500	0	500	0
11	im	0	29	2	0	500	0	500	2
11	im	0	29	2	0	500	0	500	3
11	im	0	29	2	0	500	0	500	5
11	im	0	29	2	1	499	1	499	6
11	im	0	29	2	43	460	40	457	8
11	im	0	29	2	169	326	174	331	10
15	im	0	30	2	0	500	0	500	0
15	im	0	30	2	0	500	0	500	2
15	im	0	30	2	0	500	0	500	3
15	im	0	30	2	8	479	21	492	5
15	im	0	30	2	13	475	25	487	6
15	im	0	30	2	33	460	40	467	8
15	im	0	30	2	119	356	144	381	10
9	im	0	1	5	0	500	0	500	0
9	im	0	1	5	0	500	0	500	2
9	im	0	1	5	0	499	1	500	3
9	im	0	1	5	107	373	127	393	5
9	im	0	1	5	152	336	164	348	6
9	im	0	1	5	358	150	350	142	8
9	im	0	1	5	377	134	366	123	10
8	im	0	2	5	0	500	0	500	0
8	im	0	2	5	0	500	0	500	2
8	im	0	2	5	0	500	0	500	3
8	im	0	2	5	0	500	0	500	5
8	im	0	2	5	0	500	0	500	6
8	im	0	2	5	1	500	0	499	8
8	im	0	2	5	167	339	161	333	10
1	im	0	3	5	0	500	0	500	0
1	im	0	3	5	0	500	0	500	2
1	im	0	3	5	0	500	0	500	3
1	im	0	3	5	0	500	0	500	5
1	im	0	3	5	6	499	1	494	6
1	im	0	3	5	69	413	87	431	8
1	im	0	3	5	204	288	212	296	10
14	im	0	4	5	0	500	0	500	0
14	im	0	4	5	0	500	0	500	2
14	im	0	4	5	0	500	0	500	3
14	im	0	4	5	126	381	119	374	5
14	im	0	4	5	333	175	325	167	6
14	im	0	4	5	374	131	369	126	8
14	im	0	4	5	380	123	377	120	10
6	im	0	5	5	0	500	0	500	0
6	im	0	5	5	0	500	0	500	2
6	im	0	5	5	0	500	0	500	3
6	im	0	5	5	0	500	0	500	5
6	im	0	5	5	0	500	0	500	6
6	im	0	5	5	17	489	11	483	8
6	im	0	5	5	158	376	124	342	10
14	im	0	6	5	0	500	0	500	0
14	im	0	6	5	0	500	0	500	2
14	im	0	6	5	0	500	0	500	3
14	im	0	6	5	4	498	2	496	5
14	im	0	6	5	6	494	6	494	6
14	im	0	6	5	99	418	82	401	8
14	im	0	6	5	238	277	223	262	10
1	im	0	7	5	0	500	0	500	0
1	im	0	7	5	0	500	0	500	2
1	im	0	7	5	0	500	0	500	3
1	im	0	7	5	0	500	0	500	5
1	im	0	7	5	0	500	0	500	6
1	im	0	7	5	57	460	40	443	8
1	im	0	7	5	205	328	172	295	10
6	im	0	8	5	0	500	0	500	0
6	im	0	8	5	0	500	0	500	2
6	im	0	8	5	0	500	0	500	3
6	im	0	8	5	85	416	84	415	5
6	im	0	8	5	173	337	163	327	6
6	im	0	8	5	274	254	246	226	8
6	im	0	8	5	278	248	252	222	10
3	im	0	9	5	0	500	0	500	0
3	im	0	9	5	0	500	0	500	2
3	im	0	9	5	65	432	68	435	3
3	im	0	9	5	108	397	103	392	5
3	im	0	9	5	165	336	164	335	6
3	im	0	9	5	388	113	387	112	8
3	im	0	9	5	388	113	387	112	10
8	im	0	10	5	0	500	0	500	0
8	im	0	10	5	0	500	0	500	2
8	im	0	10	5	0	500	0	500	3
8	im	0	10	5	49	463	37	451	5
8	im	0	10	5	174	342	158	326	6
8	im	0	10	5	261	258	242	239	8
8	im	0	10	5	270	250	250	230	10
4	im	0	11	5	0	500	0	500	0
4	im	0	11	5	0	500	0	500	2
4	im	0	11	5	0	500	0	500	3
4	im	0	11	5	0	500	0	500	5
4	im	0	11	5	1	500	0	499	6
4	im	0	11	5	134	371	129	366	8
4	im	0	11	5	234	288	212	266	10
14	im	0	12	5	0	500	0	500	0
14	im	0	12	5	0	500	0	500	2
14	im	0	12	5	0	500	0	500	3
14	im	0	12	5	1	494	6	499	5
14	im	0	12	5	94	410	90	406	6
14	im	0	12	5	198	293	207	302	8
14	im	0	12	5	282	204	296	218	10
12	im	0	13	5	0	500	0	500	0
12	im	0	13	5	0	500	0	500	2
12	im	0	13	5	0	500	0	500	3
12	im	0	13	5	0	500	0	500	5
12	im	0	13	5	0	500	0	500	6
12	im	0	13	5	6	493	7	494	8
12	im	0	13	5	71	421	79	429	10
