seed	datasetindex	modeltype	nsites	oddsdeltatrain	oddsdelta
13	5	dbm	2	1.5835036685861086	1.6548843293394708
14	5	dbm	2	2.558354866316361	2.1192426083937055
15	5	dbm	2	2.326325529795265	2.5722861354948696
1	6	dbm	2	3.303771852682773	3.9788279695696556
2	6	dbm	2	2.323020180619546	1.411061581081541
3	6	dbm	2	2.6645789675913356	2.576150945812212
4	6	dbm	2	2.002532936820105	1.4660606643368213
5	6	dbm	2	2.012668949453022	2.7153370643311563
6	6	dbm	2	2.730011327577553	5.508906311285804
7	6	dbm	2	2.200104806191679	2.49246409490031
8	6	dbm	2	1.3535332320369986	1.5810277068644876
9	6	dbm	2	1.1837345610198091	1.8772704797312718
10	6	dbm	2	1.2581535015742435	1.6674188799450271
11	6	dbm	2	1.5217560360244164	2.2935330091001944
12	6	dbm	2	1.6793861545587643	1.743817862141348
13	6	dbm	2	2.9349406808865237	3.6453352183024275
14	6	dbm	2	1.6632859428196944	2.4879103403075447
15	6	dbm	2	1.4945832203869622	3.232842652241205
1	7	dbm	2	1.7659389719223928	1.3704183643680525
2	7	dbm	2	1.8483658674513557	1.3510011307021115
3	7	dbm	2	1.2885939950212457	1.857349815261749
4	7	dbm	2	1.658205765208887	1.864264765335411
5	7	dbm	2	1.358100618090302	1.2441383452344688
6	7	dbm	2	0.756591441091693	0.8943940104671301
7	7	dbm	2	1.0878442439296898	1.1597924856153667
8	7	dbm	2	1.4242725280478488	1.3950984246697908
9	7	dbm	2	1.2459473346988663	1.174150950619604
10	7	dbm	2	1.3867058401827985	1.4194999175196534
11	7	dbm	2	1.4638995697369033	1.4927493149094588
12	7	dbm	2	1.1110264402529715	1.2884918264976486
13	7	dbm	2	1.7556859299235372	1.606590647335976
14	7	dbm	2	1.1746884968008369	1.4068243156249614
15	7	dbm	2	1.4132604842748482	1.5704560852183738
1	8	dbm	2	2.451648571899661	3.004736535577285
2	8	dbm	2	2.1777255827609205	2.9665418706051088
3	8	dbm	2	1.9816701956528362	2.438181311017474
4	8	dbm	2	2.988717330050035	4.062056361060117
5	8	dbm	2	2.924266894380082	3.6088604770027377
6	8	dbm	2	2.2479619903301264	1.8775905279191443
7	8	dbm	2	3.3110674994700937	4.275837742435365
8	8	dbm	2	1.3061016385425694	1.8370019312182655
9	8	dbm	2	2.6052800072209816	4.22457199829299
10	8	dbm	2	3.033077811446224	2.685206964499591
11	8	dbm	2	1.819541761556063	1.5227612665551407
12	8	dbm	2	3.6804235232947007	2.90650895831187
13	8	dbm	2	5.167672751123831	3.8933792821554025
14	8	dbm	2	4.277221206247771	3.857803119258871
15	8	dbm	2	5.528812732996025	5.656053534524165
1	9	dbm	2	1.2751472814753313	2.783503974238751
2	9	dbm	2	2.498559889062469	4.8894639577501415
3	9	dbm	2	1.9748603202999628	4.780702438376965
4	9	dbm	2	6.584013908038783	11.283447933854527
5	9	dbm	2	2.449106582483037	3.9520201365310457
6	9	dbm	2	1.5324573994410833	2.92568996325566
7	9	dbm	2	4.142167588473856	6.872776699529766
8	9	dbm	2	5.015355925674051	7.57226903368271
9	9	dbm	2	3.002499430822095	9.400227806098124
10	9	dbm	2	4.061349052481624	5.854409069576194
11	9	dbm	2	1.9118201650424704	7.298653652759111
12	9	dbm	2	1.9164530288432824	3.9192558570759646
13	9	dbm	2	5.419207012886923	10.524135596492647
14	9	dbm	2	5.072871295658994	7.355224528012705
15	9	dbm	2	3.879337609788617	7.567494302915931
1	10	dbm	2	3.1170571489380916	3.352962417178311
2	10	dbm	2	1.8877292812568605	1.4257840714272543
3	10	dbm	2	1.4346058546735831	2.5979904269452923
4	10	dbm	2	1.3649099867551162	2.061958328073917
5	10	dbm	2	1.6123498207809264	1.4469657660491868
6	10	dbm	2	2.514733677113519	3.937134533706799
7	10	dbm	2	1.1750336854595917	1.1579867967731945
8	10	dbm	2	1.3643341054648304	2.829450468847708
9	10	dbm	2	1.604507395879949	2.2385936944510685
10	10	dbm	2	1.515638861218248	3.0051388378124244
11	10	dbm	2	2.254374686265348	2.0973783058138475
12	10	dbm	2	1.7542953183742815	2.8069795807482247
13	10	dbm	2	5.98159589447698	6.473533504158751
14	10	dbm	2	1.0942569698727995	1.8258689484198247
15	10	dbm	2	1.698403581231703	2.3772854854754204
1	1	dbm	5	2.269549421083868	4.631030544726812
2	1	dbm	5	2.537382294229437	2.6583003818544317
3	1	dbm	5	2.3478533986224615	4.02261467757385
4	1	dbm	5	1.9025590857982724	6.090410047229782
5	1	dbm	5	4.132238084065819	7.587672338826368
6	1	dbm	5	1.546412026631857	4.172912454913673
7	1	dbm	5	1.9103951183923213	2.8482622916038114
8	1	dbm	5	1.9606973922411093	3.8667281738723687
9	1	dbm	5	2.084727230865731	3.4763398761435322
10	1	dbm	5	2.144930429523937	4.107908917344581
11	1	dbm	5	2.5890044419770883	4.953390587866919
12	1	dbm	5	2.732065507866242	3.1953327511014815
13	1	dbm	5	2.6043086791285757	3.3131407106222737
14	1	dbm	5	2.4844278109666997	6.01072486449477
15	1	dbm	5	1.9744054515350613	5.850445868992921
1	2	dbm	5	1.822216845284836	3.250702808782777
2	2	dbm	5	1.5068337814308392	3.04020518574437
3	2	dbm	5	2.1744164896042544	4.830165808338059
4	2	dbm	5	3.126211252670454	5.286373811033193
5	2	dbm	5	0.7138641924238904	4.7980416174077005
6	2	dbm	5	1.4447442709229652	4.029924135250246
7	2	dbm	5	1.4912481310279435	2.4451604388604573
8	2	dbm	5	1.329211538773903	4.605108110892237
9	2	dbm	5	2.3571751098794547	5.533878070476673
10	2	dbm	5	1.5783714056362101	6.107122018372948
11	2	dbm	5	1.4613018526686945	2.3168604006925446
12	2	dbm	5	2.4554266418504693	4.471931509949071
13	2	dbm	5	1.9463178469935591	8.486101139160242
14	2	dbm	5	1.680383298167833	2.401368804918288
15	2	dbm	5	1.1599631946372886	2.5483341939015816
1	3	dbm	5	1.8665246148958794	6.780521023745619
2	3	dbm	5	2.623529015447986	6.157956204323533
3	3	dbm	5	1.331031050911147	5.200920615192966
4	3	dbm	5	1.8474124893401207	4.334092894855427
5	3	dbm	5	2.13054984584205	4.113902129970573
6	3	dbm	5	2.945497791350015	5.964934958425395
7	3	dbm	5	2.1819299718181946	4.852719240208135
8	3	dbm	5	2.06601616009339	4.797488731145013
9	3	dbm	5	2.04562475600521	4.398924013964527
10	3	dbm	5	2.774439820421113	5.337688027432577
11	3	dbm	5	2.8733449816680188	6.479702513790141
12	3	dbm	5	2.669800371758586	5.502705445518221
13	3	dbm	5	2.5948174249646856	6.214360515448269
14	3	dbm	5	4.0836849891276135	7.384836122146385
15	3	dbm	5	1.549156822777671	6.107499593432802
1	4	dbm	5	2.7413398539289164	15.005908264945536
2	4	dbm	5	2.7583077241459475	11.544631759747228
3	4	dbm	5	3.6247396757177848	12.491448984819213
4	4	dbm	5	3.974405906292629	18.15525305753408
5	4	dbm	5	3.4685719593355437	20.284607325767617
6	4	dbm	5	3.9601993558157655	27.373214137390374
7	4	dbm	5	3.2262737099470042	16.112308682573172
8	4	dbm	5	3.782872147773763	15.022466218167008
9	4	dbm	5	2.151861748371322	22.905764393545155
10	4	dbm	5	3.4358031480300095	3.7613072585401968
11	4	dbm	5	3.45937101247772	30.37357514788958
12	4	dbm	5	3.372918369649575	21.70332798567275
13	4	dbm	5	3.6559046277853	12.464005696103422
14	4	dbm	5	4.0113932899989555	23.365919217870346
15	4	dbm	5	1.8532695287028575	7.982140949601847
1	5	dbm	5	1.9139102303579738	1.832931859927664
2	5	dbm	5	1.4046783861278216	1.4967740407190409
3	5	dbm	5	1.395051070735937	1.747588749254684
4	5	dbm	5	1.20078783252219	1.4597900226535332
5	5	dbm	5	1.5745517413374668	1.6023500441482863
6	5	dbm	5	1.5212890189612418	1.376589899416121
7	5	dbm	5	1.2357900657743948	1.3892579197827684
8	5	dbm	5	1.9525790783462253	1.7848045703193858
9	5	dbm	5	1.044299515237751	1.546548781072846
10	5	dbm	5	1.1977389270042105	1.751185625044507
11	5	dbm	5	1.0879980335158266	1.269790686328129
12	5	dbm	5	1.7709610881822317	2.1079831239408406
13	5	dbm	5	1.292162718901001	1.5517440808951242
14	5	dbm	5	1.2729759749243128	1.2253012585505982
15	5	dbm	5	1.4119535425945728	1.7550216692930372
1	6	dbm	5	0.8212252278827691	2.3236950336216298
2	6	dbm	5	1.285191214891257	1.5840816741416213
3	6	dbm	5	1.435268696369685	2.986862037371676
4	6	dbm	5	1.618443123848895	2.009200961176267
5	6	dbm	5	1.2616898616125845	2.5430272127245446
6	6	dbm	5	1.203684792379962	2.1911713239243147
7	6	dbm	5	1.3255522985353703	1.6949166895786294
8	6	dbm	5	1.7679944777391061	2.322425086522031
9	6	dbm	5	1.0475424569673437	1.70813766200926
10	6	dbm	5	1.4041739839768628	2.5771539250209106
11	6	dbm	5	1.5616759968154923	1.4586955127631103
12	6	dbm	5	1.2212972352025244	2.27462765950742
13	6	dbm	5	1.4745799241821453	2.2930333996237184
14	6	dbm	5	1.5759311605644792	2.040380105035377
15	6	dbm	5	1.6410105191320268	1.1867099234850487
1	7	dbm	5	1.1262891454810962	1.4195730162083553
2	7	dbm	5	1.165127360043644	0.9802142495099426
3	7	dbm	5	0.8350140434879977	0.9652640163006363
4	7	dbm	5	1.3420541325229478	1.288127869330782
5	7	dbm	5	0.8714900325554598	0.9931910539535502
6	7	dbm	5	0.9400855540051247	1.0351799804210975
7	7	dbm	5	1.1336992314521035	1.115963131873468
8	7	dbm	5	1.121282664672508	1.272406871971334
9	7	dbm	5	0.9086916628042369	1.2298387898484195
10	7	dbm	5	1.2120001428972578	1.0867657899384051
11	7	dbm	5	1.086343310708586	1.2034708228381228
12	7	dbm	5	1.0167740445742792	1.0637211518803107
13	7	dbm	5	1.2267039791945098	1.2635992494410888
14	7	dbm	5	1.0933578436103188	1.5570971318629057
15	7	dbm	5	1.0003984403762094	1.0038758460160615
1	8	dbm	5	1.9396837074479918	2.7249160419614484
2	8	dbm	5	1.9296923478638706	1.609277444070228
3	8	dbm	5	2.2420743144018123	1.6675444698024275
4	8	dbm	5	1.9092714550458627	2.47317098474104
5	8	dbm	5	1.819062404863918	2.851821146712944
6	8	dbm	5	1.8267377387299868	2.17336969226874
7	8	dbm	5	1.8065418013722363	3.6420202376491253
8	8	dbm	5	2.241409001193879	1.8683277551858077
9	8	dbm	5	2.3814365348375	1.6044994633801306
10	8	dbm	5	2.337599381306835	2.9893990942264232
11	8	dbm	5	1.7387542206769122	1.6220005010843384
12	8	dbm	5	2.2159158051986885	2.366101054786779
13	8	dbm	5	1.9729866273857628	3.141166352775279
14	8	dbm	5	1.4188380784303425	2.8612627473786
15	8	dbm	5	1.7488443094940496	2.1007519217124355
1	9	dbm	5	1.9055850725262764	5.410100041768886
2	9	dbm	5	3.3717140077991186	8.808800754549702
3	9	dbm	5	4.034191912347314	13.625828553456284
4	9	dbm	5	1.7478883270316983	4.8947629937207875
5	9	dbm	5	2.3829484473241793	7.777518502352146
6	9	dbm	5	3.7257496405578006	8.900141285241721
7	9	dbm	5	1.3761202827283945	7.558706770240958
8	9	dbm	5	2.4621040513657944	8.256354746020758
9	9	dbm	5	2.397212525901344	7.1471009975100195
10	9	dbm	5	2.1854470620713338	9.448397659414011
11	9	dbm	5	1.9052194049143805	11.153367932129978
12	9	dbm	5	1.69989304788476	9.12032952247564
13	9	dbm	5	1.5705630716008798	6.264577699533105
14	9	dbm	5	1.0389732359493264	4.061518596875896
15	9	dbm	5	2.090432620388321	6.909982380982213
1	10	dbm	5	0.658718816446887	1.5195711684076207
2	10	dbm	5	0.9304089921767073	1.9260485428996155
3	10	dbm	5	1.0800311009765757	1.6606501040743016
4	10	dbm	5	0.9148344368357426	2.413941109674145
5	10	dbm	5	0.6501470307858028	1.421157171290178
6	10	dbm	5	1.100734036190761	1.35792849840548
7	10	dbm	5	0.968391470040777	1.1264870913845526
8	10	dbm	5	1.3033493866434014	1.3794915974650073
9	10	dbm	5	1.425910830914054	1.8081618956603318
10	10	dbm	5	1.5303857005447838	1.908731901322822
11	10	dbm	5	0.6278244545875338	1.4872575397119678
12	10	dbm	5	0.8902239347821538	1.7461840719906314
13	10	dbm	5	1.336413504585489	1.5879611475430224
14	10	dbm	5	0.9594199936439912	0.9270180156346823
15	10	dbm	5	1.3692827893342043	1.3264094191290137
1	1	dbm	20	1.1366708218522696	6.499581526127771
2	1	dbm	20	1.3409570810821705	7.349986529429075
3	1	dbm	20	1.4593339766931652	8.614091781967012
4	1	dbm	20	1.3650053204520955	7.594823183285727
5	1	dbm	20	1.989141262717989	8.025719105212406
6	1	dbm	20	1.8098627214158773	8.351498845737652
7	1	dbm	20	1.3177043217181759	7.140756018119844
8	1	dbm	20	2.278629123590305	8.575959846417323
9	1	dbm	20	1.7763297005629632	7.062494810912836
10	1	dbm	20	1.1197762224146754	7.265453763339142
11	1	dbm	20	1.630057471538693	8.173558721169897
12	1	dbm	20	1.3637998228571817	6.440830134623905
13	1	dbm	20	1.1249233481007865	6.365003683368814
14	1	dbm	20	1.9220650058115942	7.521215633871572
15	1	dbm	20	1.61889016341392	7.723217440104487
1	2	dbm	20	1.1632718093181607	6.567736392218707
2	2	dbm	20	0.6801668749629801	4.39672728251328
3	2	dbm	20	1.2333084911583487	7.166025404763479
4	2	dbm	20	1.1775624839790497	7.446810643719444
5	2	dbm	20	0.8572075095287124	10.85924513828308
6	2	dbm	20	1.0559466911414968	8.181198685238462
7	2	dbm	20	0.6675561633441551	6.91835037678591
8	2	dbm	20	0.9645164980756399	5.329876321359453
9	2	dbm	20	1.322246512229914	6.494959163332356
10	2	dbm	20	1.3121787354145096	6.78356881474909
11	2	dbm	20	1.2098715249021093	6.261937248340668
12	2	dbm	20	0.7844105246602882	7.123988273580917
13	2	dbm	20	0.775188273276952	6.12019313396185
14	2	dbm	20	1.066331275600533	7.037323934982519
15	2	dbm	20	0.9337012353822122	6.297295676082432
1	3	dbm	20	1.5937649116038408	9.479847162639368
2	3	dbm	20	1.0444574555856232	7.535862200729356
3	3	dbm	20	1.3827740655637142	6.685070905115213
4	3	dbm	20	1.103820346338893	7.246397019717188
5	3	dbm	20	1.448596007668623	11.220776036904368
6	3	dbm	20	1.5153007037812887	6.7848564656071995
7	3	dbm	20	1.34561958645577	7.518736330642932
8	3	dbm	20	1.1123706477466804	7.0628939605584335
9	3	dbm	20	1.4788403212531946	7.843727883484635
10	3	dbm	20	1.3843776178399658	8.08941398500965
11	3	dbm	20	1.1937641597279514	7.0566961630084695
12	3	dbm	20	1.4446451755806935	5.950417775580707
13	3	dbm	20	1.7178566463419083	8.21794910643466
14	3	dbm	20	1.4618799205337565	7.42423075665004
15	3	dbm	20	1.456480229763584	7.551534684823929
1	4	dbm	20	1.570222706507035	28.6796629122452
2	4	dbm	20	1.0987491768109046	23.85295336655739
3	4	dbm	20	2.0913420881697906	28.736708434543676
4	4	dbm	20	1.5437955323257324	23.91928749200263
5	4	dbm	20	2.2308786016544846	29.885623285659232
6	4	dbm	20	2.045026108216759	25.092103962893052
7	4	dbm	20	1.5791131935863654	30.81201236541638
8	4	dbm	20	1.3772320156436595	30.108393476404302
9	4	dbm	20	0.6528241008510115	30.00176561904205
10	4	dbm	20	1.2341919068696365	25.773272320612598
11	4	dbm	20	1.2063957769139375	24.598294733747533
12	4	dbm	20	1.6055627540026396	28.102091874981987
13	4	dbm	20	1.9332616467087016	31.54232629905505
14	4	dbm	20	1.9075888422889828	33.942373486560825
15	4	dbm	20	1.4965504368739337	22.220928496678816
1	5	dbm	20	0.5630219225862586	1.82605632484173
2	5	dbm	20	1.059599799755058	2.000382611073162
3	5	dbm	20	0.6065916513807027	1.8722812171959904
4	5	dbm	20	0.8451252057631408	1.7542018951674299
5	5	dbm	20	0.9875581981843757	1.8804234420943187
6	5	dbm	20	0.7585067709283113	1.7719576520731968
7	5	dbm	20	0.927232199969393	1.942783800317246
8	5	dbm	20	0.7964792279545859	1.9704811510756728
9	5	dbm	20	0.6773831390508679	1.8392125261512615
10	5	dbm	20	0.8960467559580746	1.6530150305276246
11	5	dbm	20	0.6673363970371181	2.1553257597930426
12	5	dbm	20	1.0416648032690503	2.062815663628575
13	5	dbm	20	0.8631080024765719	1.8896824509961887
14	5	dbm	20	0.9462921655614546	2.284958440059071
15	5	dbm	20	0.7916186175905904	1.8219784326547415
1	6	dbm	20	1.1257322279013322	2.9133337940282793
2	6	dbm	20	0.8883725311927041	2.657731668948968
3	6	dbm	20	1.3599082984773887	2.373848771807047
4	6	dbm	20	1.2428504596932342	2.3645280666861868
5	6	dbm	20	0.9561276112807411	2.686478684486484
6	6	dbm	20	0.8232514636576711	2.195006678993651
7	6	dbm	20	0.8362295587918488	2.4155367893745874
8	6	dbm	20	1.2752120845016546	2.4596840561515663
9	6	dbm	20	0.9139108644927204	4.256515737350442
10	6	dbm	20	1.0597729516539716	2.622806626589566
11	6	dbm	20	1.2496046741937255	2.756508320512407
12	6	dbm	20	0.8443845370909363	2.855382891665199
13	6	dbm	20	1.3447815703168642	2.757753074216527
14	6	dbm	20	1.2438064752871958	3.84524075488608
15	6	dbm	20	1.10463153041835	2.7876369751860244
1	7	dbm	20	0.8000146447838076	1.1848450853099353
2	7	dbm	20	0.7705493695900019	1.1573511243195236
3	7	dbm	20	0.7456773581960031	1.238709691554244
4	7	dbm	20	0.7000555664283412	1.233014558963143
5	7	dbm	20	0.8515224942624047	1.1351122543800902
6	7	dbm	20	0.7709590756505711	1.1775573983130887
7	7	dbm	20	0.8697741097771754	1.227327884473345
8	7	dbm	20	0.6428332715770435	1.2498688212010707
9	7	dbm	20	0.7627216567570964	1.1431355463444146
10	7	dbm	20	0.853073480862239	0.9789760948785621
11	7	dbm	20	0.8234458642260739	1.211257981933577
12	7	dbm	20	0.8604816670764418	1.1956866792032759
13	7	dbm	20	1.0490690815256325	1.1554775348839224
14	7	dbm	20	0.8014466053510915	1.3089541717138593
15	7	dbm	20	0.6374509225188469	1.0316168997823307
1	8	dbm	20	0.8905450148630982	2.326141927136347
2	8	dbm	20	0.8350651786374017	2.3599255757100535
3	8	dbm	20	0.4598929033335766	2.2175564063997184
4	8	dbm	20	0.7152147102812271	2.0056665639556055
5	8	dbm	20	0.7295159385092146	2.51093358534671
6	8	dbm	20	0.6029639094080324	1.9165465780296236
7	8	dbm	20	0.6489067437059621	2.219578432237654
8	8	dbm	20	0.568859341377538	2.0470223499482945
9	8	dbm	20	0.6750191035197743	2.7324610592165417
10	8	dbm	20	0.6314799484437721	2.16473583803638
11	8	dbm	20	0.8916603353740012	2.423864838360103
12	8	dbm	20	0.8873656767345992	2.1205497639384867
13	8	dbm	20	0.43211413043683944	2.175122635807135
14	8	dbm	20	1.1088923994722664	2.335105313057171
15	8	dbm	20	0.6356702729543408	2.262763683254474
1	9	dbm	20	0.9213614604749768	13.501316242727125
2	9	dbm	20	1.229134170370468	15.829770680134596
3	9	dbm	20	1.3346007617689681	15.088028869667987
4	9	dbm	20	1.9640626558470307	14.677120831293697
5	9	dbm	20	1.7219085780277663	13.622666643175116
6	9	dbm	20	2.134810284825431	14.839213490775842
7	9	dbm	20	2.0431055335574855	16.71367717585145
8	9	dbm	20	0.8712761160539003	12.702167047056216
9	9	dbm	20	1.7131987808301528	16.126910982176643
10	9	dbm	20	2.402598022335083	15.928343690304755
11	9	dbm	20	1.4691470154907216	15.803605558243238
12	9	dbm	20	0.4797213130283142	14.6778679352265
13	9	dbm	20	1.4090061971521526	12.77065405068872
14	9	dbm	20	1.5666861581670894	12.305922317417842
15	9	dbm	20	1.1416894590924358	12.639533299092774
1	10	dbm	20	0.5432944414785917	1.7667065772645667
2	10	dbm	20	0.7036726291312342	1.8720713544996948
3	10	dbm	20	0.8637989156506747	2.3404648592483297
4	10	dbm	20	0.45749173073348154	2.1160228848910214
5	10	dbm	20	0.9312233199138357	2.5074243683749784
6	10	dbm	20	0.7373930106975668	2.466854133663195
7	10	dbm	20	0.6029707282414251	2.652237411832397
8	10	dbm	20	0.5245850827310442	1.8537565164619194
9	10	dbm	20	0.6561931044764415	3.027024249982114
10	10	dbm	20	0.675345650270337	2.3422819232719974
11	10	dbm	20	0.3471712233336397	1.9457539764623366
12	10	dbm	20	0.5308021217996131	1.9007681900720097
13	10	dbm	20	0.5641536231079196	2.1151490809247084
14	10	dbm	20	0.6213284955953884	1.6823076484947381
15	10	dbm	20	0.5884094132111094	1.5260999926819165
1	1	dbm	1	5.338663085318911	5.294947274143431
2	1	dbm	1	6.603712688307325	6.116283784595796
3	1	dbm	1	4.429565817151216	4.181254779795895
4	1	dbm	1	3.5434789916192218	3.8864508092343217
5	1	dbm	1	3.444411448490971	3.4112158624947684
6	1	dbm	1	2.4682638772156364	2.712767136623813
7	1	dbm	1	4.413803007707957	4.380477973016448
8	1	dbm	1	2.313063563441696	2.6611487943242826
9	1	dbm	1	2.5159782689963786	3.1897365070113755
10	1	dbm	1	2.1357629117914905	2.5724589848720156
11	1	dbm	1	2.5553496165547354	2.9536886791506918
12	1	dbm	1	3.5177331211864105	3.6336448493016227
13	1	dbm	1	4.513159297199581	4.464843987054666
14	1	dbm	1	2.544255896569643	2.64009019486447
15	1	dbm	1	5.108181911110358	4.975278978112003
1	2	dbm	1	6.1286322455695545	6.30917954482859
2	2	dbm	1	3.8688950695818907	4.15430336349795
3	2	dbm	1	6.976810644899892	7.373026032276316
4	2	dbm	1	2.8958058661852006	2.901012415564646
5	2	dbm	1	5.395090261664845	5.5505860502202475
6	2	dbm	1	4.216559087046638	4.663780351196521
7	2	dbm	1	2.288626564862029	2.527730076572174
8	2	dbm	1	2.4848241919689187	2.7920386094496785
9	2	dbm	1	3.75744307082659	4.031794621389207
10	2	dbm	1	16.24724254386772	16.739751538964118
11	2	dbm	1	6.331523991823904	6.456244231118324
12	2	dbm	1	4.823679319171577	4.897448171972846
13	2	dbm	1	8.157046849921533	8.46190322179715
14	2	dbm	1	6.917591007783673	7.277339390049425
15	2	dbm	1	1.6613575903967657	1.6680656719894544
1	3	dbm	1	3.0538788116453093	4.248307064419899
2	3	dbm	1	3.9881432723905212	5.054524203514021
3	3	dbm	1	3.9515176248626207	5.1792584982430245
4	3	dbm	1	3.330759516984012	4.405510242205284
5	3	dbm	1	3.700577341795146	5.048950695835528
6	3	dbm	1	2.821326750952829	3.8212598188941795
7	3	dbm	1	3.8176406673989463	4.647349639387977
8	3	dbm	1	6.993517950913797	8.58523635957289
9	3	dbm	1	3.134435408355539	4.08798248008307
10	3	dbm	1	2.9970817827632987	3.5943195529776784
11	3	dbm	1	5.629760585533413	7.1533685454489
12	3	dbm	1	2.633040159897915	3.3630838456068055
13	3	dbm	1	1.664160935488307	2.2450483727350234
14	3	dbm	1	3.4243775786142296	4.263870525636047
15	3	dbm	1	5.8349551685728995	6.884983407380393
1	4	dbm	1	6.954041863370925	8.915715875452651
2	4	dbm	1	6.46280873283889	8.501913835175149
